x,y
813.7049871924318722,20467.2558594
813.7254215017528622,20470.1992188
813.7458557115314761,20478.7011719
813.7662898213166045,20464.1308594
813.7867241315689171,20479.1542969
813.8071583420460229,20471.4277344
813.8275924527624738,20468.1230469
813.8480267637132783,20474.6093750
813.8684609748888761,20467.1972656
813.8888950863038190,20459.9394531
813.9093293979531154,20471.3242188
813.9297636098272051,20474.4179688
813.9501979219421628,20467.0566406
813.9706320342811523,20471.0429688
813.9910662470938405,20483.5585938
814.0115004599065287,20477.9902344
814.0319346729520475,20466.7871094
814.0523688864559517,20466.4882812
814.0728031001999625,20465.7031250
814.0932373139366973,20471.3496094
814.1136716281471308,20474.2910156
814.1341058425896335,20481.1894531
814.1545399572642054,20476.3027344
814.1749742721658549,20478.8886719
814.1954084873068496,20474.7773438
814.2158426026726374,20471.7597656
814.2362769182800548,20474.4316406
814.2567111341195414,20470.2714844
814.2771452501910971,20469.4511719
814.2975795664897305,20486.1582031
814.3180137832605396,20475.6875000
814.3384481000248343,20492.0546875
814.3588822172605433,20477.5703125
814.3793164344970137,20468.3808594
814.3997507521926309,20465.2675781
814.4201848698940012,20475.0703125
814.4406190880617942,20477.8984375
814.4610534064559033,20471.6132812
814.4814875250885962,20482.9042969
814.5019218437228119,20472.6972656
814.5223560628146515,20476.2734375
814.5427902821465977,20477.9179688
814.5632245017113746,20490.0625000
814.5836587215017062,20477.0175781
814.6040929415321443,20492.2031250
814.6245271620282438,20481.8281250
814.6449613825170672,20483.3945312
814.6653956032459973,20488.4316406
814.6858298244405887,20465.4433594
814.7062640456279041,20472.6816406
814.7266982670553261,20487.4843750
814.7471324889484094,20474.4902344
814.7675667110670474,20471.0820312
814.7880010331937228,20474.6445312
814.8084351557845366,20476.3261719
814.8288693783688359,20480.6328125
814.8493037014268339,20477.0078125
814.8697378247161396,20473.2636719
814.8901720482317614,20476.5937500
814.9106063719882513,20476.7128906
814.9310404959760490,20475.5605469
814.9514748201909242,20469.9394531
814.9719090446451446,20484.0703125
814.9923431693314342,20478.9746094
815.0127774942448013,20477.3652344
815.0332117193975137,20477.9980469
815.0536458450151258,20476.4472656
815.0740801706269849,20489.3964844
815.0945143964781892,20490.2148438
815.1149487227885402,20485.2988281
815.1353828491046443,20484.9355469
815.1558170758871711,20487.6386719
815.1762514026631834,20481.6582031
815.1966855299106101,20487.2949219
815.2171197571587982,20481.4941406
815.2375540848661331,20484.8066406
815.2579883128128131,20484.3222656
815.2784224407587317,20491.6660156
815.2988567691645585,20477.2773438
815.3192908978089690,20484.6738281
815.3397252266877331,20480.2011719
815.3601594557912904,20479.3515625
815.3805935851341928,20483.6796875
815.4010279147114488,20476.5000000
815.4214621445134981,20480.9160156
815.4418962745548924,20479.2832031
815.4623306048306404,20508.4101562
815.4827648353311815,20480.6972656
815.5031991660725907,20478.7304688
815.5236332970453077,20481.2167969
815.5440675284771714,20482.6796875
815.5645018599170726,20489.9375000
815.5849359915882815,20479.5859375
815.6053702237186371,20485.6386719
815.6258045558570302,20488.7656250
815.6462386882267310,20481.3281250
815.6666729210555786,20477.6562500
815.6871072538924636,20479.5761719
815.7075413871934870,20478.3359375
815.7279757207215880,20479.5058594
815.7484099542562035,20482.6718750
815.7688441882564803,20481.6503906
815.7892784224823117,20480.9140625
815.8097126567154191,20486.1582031
815.8301468914141878,20483.0546875
815.8505811263385112,20480.8437500
815.8710153615029412,20467.3496094
815.8914496968936874,20484.8574219
815.9118839322909480,20480.8125000
815.9323180681531085,20495.7207031
815.9527524042496225,20486.0937500
815.9731865405701683,20476.6054688
815.9936207771315821,20486.2636719
816.0140551139193121,20487.8828125
816.0344892509456258,20477.9628906
816.0549234882055316,20484.9277344
816.0753578259318601,20468.2128906
816.0957919636493898,20477.8300781
816.1162263016085490,20479.2792969
816.1366605397925014,20482.3632812
816.1570946782157989,20485.0175781
816.1775290171062807,20488.9824219
816.1979632559960010,20473.8339844
816.2183973951105145,20479.9179688
816.2388317344666575,20488.2929688
816.2592659742804244,20505.2109375
816.2797003141022287,20470.1875000
816.3001344543881714,20483.8261719
816.3205686946748756,20479.1972656
816.3410030354207265,20473.3007812
816.3614371761723305,20479.4648438
816.3818714173830813,20479.3164062
816.4023057586018695,20483.4609375
816.4227400002855575,20481.3125000
816.4431741419612081,20483.0664062
816.4636084841113188,20479.1230469
816.4840427262606681,20474.0175781
816.5044769688684028,20478.5917969
816.5249112117162440,20490.5625000
816.5453454545640852,20483.9257812
816.5657796978703118,20487.0957031
816.5862139414166450,20472.9414062
816.6270824289676966,20495.0996094
816.6475166732125217,20482.0000000
816.6679510176909389,20480.9492188
816.6883851623933879,20486.8535156
816.7088194071038743,20485.6718750
816.7292537522735074,20480.2343750
816.7496878976817243,20475.4902344
816.7701221433235332,20481.3320312
816.7905564891989343,20476.1074219
816.8109906352983671,20486.2773438
816.8518592282052850,20475.6855469
816.8722933750104858,20478.4687500
816.8927277218172094,20485.2187500
816.9131619690888328,20476.8007812
816.9335961165852495,20464.9570312
816.9540304643232957,20470.9160156
816.9744647122861352,20494.8476562
816.9948989604890812,20481.5097656
817.0153332089248579,20482.0898438
817.0357674578262959,20484.7812500
817.0562018067212193,20481.7050781
817.0766359558547265,20484.9882812
817.0970702052145498,20493.3964844
817.1175045548152411,20484.0761719
817.1379388046480017,20480.2246094
817.1583729547128314,20476.4453125
817.1788073050047387,20479.3105469
817.1992415555359912,20475.8222656
817.2196757062920369,20474.9824219
817.2401100572897121,20480.2343750
817.2605442087515257,20486.1054688
817.2809785602075863,20480.2207031
817.3014128119029920,20481.7480469
817.3218469638304668,20487.0253906
817.3422813159850193,20473.5722656
817.3627155683789169,20476.6894531
817.3831497212377144,20475.0996094
817.4035840740907588,20472.8007812
817.4240183271831484,20475.3593750
817.4444526805091300,20484.4804688
817.4648868340591434,20487.8730469
817.4853210880828556,20481.4257812
817.5057554421073291,20486.4667969
817.5261895963558345,20474.1191406
817.5466238508452079,20484.9941406
817.5670582055681734,20482.6933594
817.5874923607480014,20481.6035156
817.6079266159358667,20470.3359375
817.6283609713573242,20479.9023438
817.6487952270035748,20481.5253906
817.6692294828899321,20478.7714844
817.6896637392419507,20477.2363281
817.7100979955866933,20483.0644531
817.7305322521715425,20477.3281250
817.7509665089892223,20491.4765625
817.7714007660324569,20478.6386719
817.7918350235486287,20486.3769531
817.8122692810648005,20481.0410156
817.8327036388072884,20492.3046875
817.8531378967891214,20473.8457031
817.8735720550030237,20489.1484375
817.8940064134440036,20486.3281250
817.9144405723563978,20476.7480469
817.9348748312695534,20482.6640625
817.9553091904090252,20479.4218750
817.9757433497870807,20493.8027344
818.0166119692366919,20483.2226562
818.0370461293132394,20485.8085938
818.0574804898496950,20479.9179688
818.0779147503926652,20472.5605469
818.0983489111677045,20478.5039062
818.1187832721770974,20482.9804688
818.1392175334112835,20486.7265625
818.1596517948855762,20472.7695312
818.1800860565854236,20491.9707031
818.2005203185253777,20485.6835938
818.2209545806981623,20482.2949219
818.2413888431037776,20482.9023438
818.2618231057349476,20477.2773438
818.2822574686069856,20483.2578125
818.3026917317038169,20479.3867188
818.3231258950399933,20486.2187500
818.3435602586105233,20475.2382812
818.3639945224058465,20499.0761719
818.3844286864405149,20473.8085938
818.4048630507095368,20476.9511719
818.4252973152033519,20477.9414062
818.4457315799372736,20503.2851562
818.4661658449040260,20473.8750000
818.4866001100963331,20464.8808594
818.5070343755287468,20484.2753906
818.5274686411939911,20479.0976562
818.5479028068511980,20477.4394531
818.5683371729828650,20474.4570312
818.5887714393466013,20477.1816406
818.6092056059424067,20477.7441406
818.6296399726488744,20485.5312500
818.6500742395946872,20474.5996094
818.6705086068832316,20471.5429688
818.6909427742939442,20490.4101562
818.7113770420546643,20476.0722656
818.7318114099252853,20484.6523438
818.7522455780344899,20478.1777344
818.7726798464937019,20470.9355469
818.7931142150628148,20474.1503906
818.8135484838712728,20485.6347656
818.8339827529125614,20486.5957031
818.8544170221794047,20478.8574219
818.8748512916863547,20476.7031250
818.8952855614261352,20473.7148438
818.9157198313914705,20479.2792969
818.9361541015969124,20471.8496094
818.9565883720351849,20475.3164062
818.9770226426990121,20471.9121094
818.9974569134865305,20481.8281250
819.0178912846167805,20485.1757812
819.0383254559856141,20473.3007812
819.0587598274723860,20481.7871094
819.0791939993068809,20476.6523438
819.0996282712512766,20484.5371094
819.1404968159622513,20484.8750000
819.1609310886124149,20479.9921875
819.1813654616125859,20464.3671875
819.2017996347276494,20482.3769531
819.2222340080697904,20475.4453125
819.2426682816512766,20475.9628906
819.2631024554575561,20475.5039062
819.2835368295054650,20482.3027344
819.3039711037854431,20472.5058594
819.3244052782974904,20469.7226562
819.3448396529202000,20486.2480469
819.3652739278986701,20487.2734375
819.3857082031026948,20473.5429688
819.4061424784304108,20488.9550781
819.4265767541073728,20482.3125000
819.4470111298942356,20483.0312500
819.4674454060368589,20480.4492188
819.4878795822951361,20482.6074219
819.5083139587804908,20481.4882812
819.5287482355051907,20477.3027344
819.5491824125783751,20479.5156250
819.5696167897622217,20476.6425781
819.6104854447185062,20485.6445312
819.6309196226065978,20499.8593750
819.6513539007282816,20492.3339844
819.6717882790835574,20474.5566406
819.6922224575464497,20471.3945312
819.7126567363666254,20476.1152344
819.7330910153032164,20477.8632812
819.7535252944653621,20477.8613281
819.7739595739840297,20475.3574219
819.7943938536191126,20477.7597656
819.8148281334797502,20481.6171875
819.8352625135812559,20482.9179688
819.8556966939140693,20479.0703125
819.8761309744731989,20473.8261719
819.8965653552731965,20477.1503906
819.9169995361880865,20486.5468750
819.9374338174457080,20471.6289062
819.9578681989441975,20481.0507812
819.9783023805575795,20477.6093750
819.9987367623980390,20479.2675781
820.0191710445942590,20490.3125000
820.0396053269068943,20485.1425781
820.0600396094450844,20475.9179688
820.0804738922233810,20480.1074219
820.1009081752272323,20481.6757812
820.1213424584711902,20480.6367188
820.1417767418315634,20487.7734375
820.1622110255411826,20463.4160156
820.1826454094771179,20474.0605469
820.2030795935352216,20472.4863281
820.2235139778204029,20476.3125000
820.2439482624613447,20489.2265625
820.2643824472179404,20486.7988281
820.2848168322016136,20484.9667969
820.3052511174246320,20462.8261719
820.3256853028797195,20497.7070312
820.3461196884454694,20483.4804688
820.3665539743669797,20476.3007812
820.3869881605205592,20486.4140625
820.4074225467848009,20484.2714844
820.4278567332876264,20488.9843750
820.4482911201412207,20483.4609375
820.4687254071031930,20473.3652344
820.4891595943045104,20472.2343750
820.5095939817401813,20485.4218750
820.5300282692842302,20480.1074219
820.5504625571848010,20472.9003906
820.5708968453182024,20482.6875000
820.5913311335607432,20486.4160156
820.6117655221605673,20474.1621094
820.6321997108752839,20471.3906250
820.6526339998163166,20473.7890625
820.6730683889982174,20477.4277344
820.6935026784121874,20469.1289062
820.7139368680509506,20481.9902344
820.7343712579313433,20474.9687500
820.7548055479273899,20485.8359375
820.7752397382646450,20475.4882812
820.7956741287271143,20480.6914062
820.8161084194216528,20472.3164062
820.8365428103425074,20481.0488281
820.8569770015019458,20480.8730469
820.8978456845143228,20483.6894531
820.9182798763722531,20472.9492188
820.9387141683473601,20475.6621094
820.9591485605487833,20487.6347656
820.9795827531052055,20476.3496094
821.0000171457795659,20469.3750000
821.0204513386779581,20476.3554688
821.0408856318172184,20483.1738281
821.0613200250663795,20470.2343750
821.0817542186705396,20485.6308594
821.1021885125082918,20478.5839844
821.1226229064632207,20485.1523438
821.1430571006421815,20472.9570312
821.1634913950620103,20475.5117188
821.1839257897081552,20481.5917969
821.2043599845928838,20484.6015625
821.2247943797119660,20486.8789062
821.2452286749467021,20477.1621094
821.2656629705234081,20467.7226562
821.2860972662238055,20477.1914062
821.3065315621497575,20478.5468750
821.3269658583158161,20480.8261719
821.3474002547154669,20470.2109375
821.3678344513464253,20473.6816406
821.3882688482044614,20489.0234375
821.4087031451854273,20483.3281250
821.4291373423911864,20490.0019531
821.4495717398385750,20482.3203125
821.4700060375180328,20480.7890625
821.4904402354295598,20482.4101562
821.5108746335681644,20474.0410156
821.5313089319461142,20487.4414062
821.5517431304324418,20482.2324219
821.5721775291603990,20480.5957031
821.5926118282368407,20498.2500000
821.6130462274231832,20470.1953125
821.6334804268481093,20479.0859375
821.6539147263902123,20486.6054688
821.6743490262742853,20484.8164062
821.6947833262820495,20483.2617188
821.7152176265226444,20471.4746094
821.7356519269887940,20476.7226562
821.7560862276950502,20484.9101562
821.7765206286348985,20471.5097656
821.7969548297987785,20477.4296875
821.8173891310871113,20486.0410156
821.8378235327254515,20487.3144531
821.8582578344721696,20480.1601562
821.8786920364582329,20477.3144531
821.8991264386713738,20468.4667969
821.9195607410074444,20479.0371094
821.9399949436919997,20483.5507812
821.9604293464944931,20482.1894531
821.9808636496381951,20483.2578125
822.0012979529055883,20481.5996094
822.0217322562821209,20490.1464844
822.0421665600151755,20478.7070312
822.0626009639818221,20489.5722656
822.0830351680633612,20471.5039062
822.1034694723712164,20490.1445312
822.1239038769199396,20474.7421875
822.1443380816926947,20477.1816406
822.1647723867063178,20470.2500000
822.1852067918371176,20488.2070312
822.2056409973156406,20480.4863281
822.2260754029048258,20478.1523438
822.2465097087333561,20483.3730469
822.2669439147866797,20469.6816406
822.2873783210816327,20498.6953125
822.3078126274922397,20492.7500000
822.3282468341349158,20485.5996094
822.3486812410046696,20479.4804688
822.3691154481130070,20484.2343750
822.3895498554484220,20480.8613281
822.4099841630231822,20470.3789062
822.4304184707143577,20483.0625000
822.4508527786310879,20484.3593750
822.4712870869043400,20484.6953125
822.4917213951775921,20487.5898438
822.5121557037928142,20482.7734375
822.5325900126481429,20483.3769531
822.5530243216198869,20488.0957031
822.5938929402545909,20485.0976562
822.6143273499255884,20477.9863281
822.6347616597049637,20476.3281250
822.6551958698400995,20465.5761719
822.6756302800931735,20472.6132812
822.6960645905710408,20476.7089844
822.7164988012882532,20475.7773438
822.7369332121234038,20482.7324219
822.7573675232997630,20487.0976562
822.7778019346005749,20476.9355469
822.7982361461326946,20485.5820312
822.8186704578911304,20485.5488281
822.8391048698904342,20470.5390625
822.8595390820046305,20493.7460938
822.8799733943451429,20475.8144531
822.9004077069257619,20486.6894531
822.9208420197392115,20468.8808594
822.9412763327782159,20482.7363281
822.9617106459409115,20478.4023438
822.9821449594528531,20492.5000000
823.0025793730746955,20481.0468750
823.0230135869351216,20476.0703125
823.0434479009127244,20477.9023438
823.0638823152330588,20484.6250000
823.0843166296763229,20479.6347656
823.1047508443516563,20472.9863281
823.1251852592540672,20475.6503906
823.1456195742794080,20483.0878906
823.1660538896539947,20475.1230469
823.1864882051377208,20484.3925781
823.2069225208615535,20472.1191406
823.2273569368117023,20473.8632812
823.2477911528840195,20482.3457031
823.2682254693063442,20482.7695312
823.2886598858385696,20477.6816406
823.3090941026093788,20483.1757812
823.3295284196137800,20470.9804688
823.3499628367280820,20464.6269531
823.3703970540809678,20473.2109375
823.3908314716682071,20477.9687500
823.4112657894802396,20490.4980469
823.4317000075316173,20487.0761719
823.4521344257009332,20473.0253906
823.4725687440950423,20467.7460938
823.4930029627284966,20474.2207031
823.5134373815963045,20479.3398438
823.5338717006889055,20484.4023438
823.5543060199051979,20484.2167969
823.5747403393543209,20480.9023438
823.5951746590289986,20485.7011719
823.6156089789437829,20474.6757812
823.6360432989749825,20472.8183594
823.6564776192317368,20471.2265625
823.6769119397285976,20482.0371094
823.6973462604582892,20488.0000000
823.7177805812971201,20475.2285156
823.7382150024932344,20479.1308594
823.7586492238042410,20480.2207031
823.7790836452259100,20475.6914062
823.7995179670033394,20473.0664062
823.8199521888964227,20479.0273438
823.8403866110165836,20466.8535156
823.8608209333760897,20479.1757812
823.8812551559676649,20481.3789062
823.9016895786699024,20475.3710938
823.9221239016114851,20470.8027344
823.9425583247793838,20481.4023438
823.9629925481858663,20466.8105469
823.9834268717095256,20475.2167969
824.0038612954667769,20490.1699219
824.0242955194480601,20476.8027344
824.0447298436702113,20475.1035156
824.0651642681186786,20475.2480469
824.0855984926893143,20471.2773438
824.1060328174935421,20468.3476562
824.1264672424149467,20478.4589844
824.1469014676767983,20471.7890625
824.1673358930638642,20473.1933594
824.1877701186822378,20482.0273438
824.2082045445276890,20468.0253906
824.2286388704960700,20468.9902344
824.2490730966965202,20475.3378906
824.2695074231232866,20472.5253906
824.2899418497909210,20480.1894531
824.3103761766833486,20470.3183594
824.3308105036994675,20483.2949219
824.3512448309484171,20480.7734375
824.3716791583065060,20477.3535156
824.3921134860211168,20480.8378906
824.4125478138521430,20476.2402344
824.4329821419087239,20463.3710938
824.4534165702061728,20475.6953125
824.4738507986185141,20471.3632812
824.4942851272571716,20468.4843750
824.5147195561366971,20473.4726562
824.5351537852475303,20471.6503906
824.5555882144690258,20479.1347656
824.5760225439298665,20472.2285156
824.5964567736227764,20475.0214844
824.6168912035427638,20473.2187500
824.6577597638606676,20468.2187500
824.6781941943627317,20471.5000000
824.6986285249877255,20468.2597656
824.7190629559627268,20477.8828125
824.7394971869289293,20475.5957031
824.7599315182524151,20473.4199219
824.7803659498022171,20466.2656250
824.8008001814741874,20465.7949219
824.8212345133797498,20469.5410156
824.8416688454017276,20470.1777344
824.8621031776492600,20478.2343750
824.8825375102533144,20462.2968750
824.9029718428573688,20478.3222656
824.9234061758033931,20464.5820312
824.9438406088738702,20475.5546875
824.9642749421764165,20471.4121094
824.9847091757037560,20457.6386719
825.0051436093563098,20472.0253906
825.0255779432336567,20463.7441406
825.0460121773503488,20470.4765625
825.0664466115849791,20459.2226562
825.0868809461680939,20475.0957031
825.1073153808611096,20458.4335938
825.1277496156762936,20474.3203125
825.1481839508342091,20477.1992188
825.1686183861165773,20468.5371094
825.1890526216302533,20477.4238281
825.2094869572611060,20464.1621094
825.2299213931182749,20471.7480469
825.2503556292140274,20477.5312500
825.2707899655360961,20483.3359375
825.2912244019826176,20461.4492188
825.3116586386604467,20467.6718750
825.3320930755653535,20467.4042969
825.3525274127096054,20466.6621094
825.3729617499702726,20467.7128906
825.3933960874564946,20475.3808594
825.4138304250664078,20470.7187500
825.4342647630255669,20470.7089844
825.4546991010938655,20468.0566406
825.4751334392858553,20478.9296875
825.4955677778270910,20463.2285156
825.5160021164774662,20475.3945312
825.5364364553679479,20467.2324219
825.5773051336072967,20464.5683594
825.5977394730798551,20476.0488281
825.6181739127860055,20480.5605469
825.6386081525997724,20476.2441406
825.6590424926544074,20469.6953125
825.6794769329426344,20479.8789062
825.6999111733384780,20476.2500000
825.7203456139759510,20502.4628906
825.7407799548454932,20467.7304688
825.7612141958234133,20478.7207031
825.7816486370429629,20470.9589844
825.8020829784945818,20468.3710938
825.8225172201709938,20463.1601562
825.8429516619726201,20467.6699219
825.8633860040063155,20473.3535156
825.8838202461483888,20466.2382812
825.9042546886485070,20475.1289062
825.9246890311478637,20472.7636719
825.9451234739899519,20472.4335938
825.9655577169542084,20466.9667969
825.9859920601520571,20471.8203125
826.0064265035762219,20466.7851562
826.0268607471225550,20466.8027344
826.0472950909024803,20470.7617188
826.0677295349087217,20480.0859375
826.0881637790371315,20471.7597656
826.1085982233926188,20460.2851562
826.1290325679874513,20452.0195312
826.1494668126979377,20462.3398438
826.1699012576427776,20473.1230469
826.1903356028124108,20459.6035156
826.2107698481049738,20468.7128906
826.2312042937410297,20477.3730469
826.2516386393836001,20478.3886719
826.2720728853746550,20470.3886719
826.2925073314836482,20476.7929688
826.3129416777010192,20474.3828125
826.3333761242756736,20463.4648438
826.3538103709579445,20467.0878906
826.3742447178810835,20468.6054688
826.3946791649213992,20461.9726562
826.4151134121930227,20465.4003906
826.4355477596909623,20456.7578125
826.4559822073133546,20466.0058594
826.4764164551597787,20457.7226562
826.4968509032478323,20459.3984375
826.5172852514515398,20467.5390625
826.5377194998873165,20468.9667969
826.5581539485501708,20461.8828125
826.5785882973359548,20456.9375000
826.5990226463472936,20469.6875000
